HouseID	Address
14779	31 Third St
14780	48 Elder St
14781	27 Tyrrell Av
14782	33 Charlton St
14783	9 Lantana St
14784	22 Craig St
14785	1/23 Bondi Rd
14786	12 Briar St
14787	27 Helene Ct
14788	15A Owen St
14789	271 Scoresby Rd
14790	10 Weyburn Rd
14791	5 Bedford St
14792	2/21 Lawn Cr
14793	1/3 Campbell Rd
14794	2/149 Carpenter St
14795	67 Cole St
14796	18/4 Dudley St
14797	65A Durrant St
14798	1 Edmanson Av
14799	13 Hamilton St
14800	1/12 Laburnum St
14801	101 Male St
14802	125 Roslyn St
14803	3 Vaucluse St
14804	65 Well St
14805	6/76 Whyte St
14806	15 Wolseley Gr
14807	3 Bown Ct
14808	27 Creswick St
14809	29 Edro Av
14810	9 Hope St
14811	23 Northern Av
14812	3/18 Cypress Av
14813	32 Amelia St
14814	15 Ashmore St
14815	326 Barkly St
14816	369 Barkly St
14817	7/37 Blyth St
14818	18 Boase St
14819	6/305 Brunswick Rd
14820	15 Cooraminta St
14821	34A Downs St
14822	8 Jones St
14823	102 Mitchell St
14824	24 Rosser St
14825	2 Warne St
14826	7/2 Albion St
14827	21 Balmoral Av
14828	5 Dianella Wky
14829	271 Edward St
14830	408 Moreland Rd
14831	1/432 Moreland Rd
14832	5/556 Moreland Rd
14833	9 Pearson St
14834	60 Shamrock St
14835	41 Lilian St
14836	12 Westwood Dr
14837	9 Luton Wy
14838	44 Milton Pde
14839	2 Patricia Av
14840	26 Cunningham Ch
14841	2/65 Arthur St
14842	40 Gillard St
14843	5/19 Hughes St
14844	8 Scott Gr
14845	2/107 Station St
14846	18 Hale Ct
14847	2 Woodsdale Ct
14848	1/25 Doonkuna Av
14849	4 Fairfield Av
14850	64 Glyndon Rd
14851	8/101 Wattle Valley Rd
14852	15 Compton St
14853	2/42 Faversham Rd
14854	535 Station St
14855	135 Leila Rd
14856	1/52 Leila Rd
14857	2/13 Madden Av
14858	163 Oakleigh Rd
14859	10 Parton Ct
14860	4/25 Shepparson Av
14861	301/16 Tranmere Av
14862	3/31 Tranmere Av
14863	1/91 Truganini Rd
14864	69A Woornack Rd
14865	6 Alma La
14866	18 Church Rd
14867	14 Parkside Bvd
14868	5 Rigby St
14869	3 Walkers Rd
14870	2/218 Kambrook Rd
14871	5/33 Grange Rd
14872	15/400 Dandenong Rd
14873	3/19 Hawthorn Rd
14874	13/8 Hudson St
14875	1/41 Narong Rd
14876	45 Ludbrook Av
14877	8 Bosco St
14878	3/3 Inga Ct
14879	116 Waverley Rd
14880	5/11 Bath St
14881	30 Mulkarra Dr
14882	2/52 Thames Prm
14883	1/31 Cavanagh St
14884	5 Glenden Rt
14885	25 Munro Av
14886	19 Shipston Rd
14887	4/59 Wilson St
14888	18 Renver Rd
14889	13 Barringun Cr
14890	20 Lanark St
14891	10 Kiewa St
14892	12 Stan St
14893	24 Yambla St
14894	40A Gladstone St
14895	17 Lobb St
14896	105 Moreland Rd
14897	1/185 Moreland Rd
14898	11 Rolls St
14899	44 Saunders St
14900	61 Soudan St
14901	7 Wellington St
14902	4 Blanche Ct
14903	20 Convent Ct
14904	7 Danthonia St
14905	19 Golf Rd
14906	226/3 Hoddle St
14907	2/157 Hotham St
14908	24 Mater St
14909	2 Benston St
14910	17 Birdswood Cr
14911	3 Featherpark Wy
14912	19 Fermont Av
14913	5 Gippsland Wy
14914	76 Huntington Dr
14915	195 Newbury Bvd
14916	39 Newlyn Dr
14917	29 Waterford Av
14918	32 Allendale Rd
14919	4 Forest Ct
14920	153 Maroondah Hwy
14921	32A Pascoe Av
14922	9 Borola Ct
14923	46 Exeter Rd
14924	49 Millewa Cr
14925	8 Trende St
14926	7 Fletcher Rd
14927	1/4 Rhoden Ct
14928	227 Stud Rd
14929	18 Bluestone Wk
14930	138 Howard Rd
14931	158 Lorimer St
14932	33 Clay Dr
14933	192 George St
14934	21 Hampshire Rd
14935	34 Henry St
14936	128 High St
14937	3/41 Queens Av
14938	7 Daphne St
14939	11 Huntingfield Dr
14940	26 Newlands Cr
14941	1/60 Worthing Av
14942	17 Midland Rd
14943	24 Betula St
14944	2/12 Ashby Gr
14945	101/166 Wellington Pde
14946	16 French Av
14947	28 Keith Av
14948	2/26 Munro Av
14949	5/30 College St
14950	6/26 Parkside St
14951	6 Grove St
14952	87 Silver St
14953	4 Angela Cl
14954	27A Austin Av
14955	4/193 Brighton Rd
14956	6/229 Brighton Rd
14957	108/35 Ormond Rd
14958	4/69 Tennyson St
14959	3/44 Wave St
14960	18 Dryandra Av
14961	11 Grimwade Ct
14962	16 Lapis Ch
14963	6 Letchworth Pl
14964	5 Miro Pl
14965	124 Northumberland Dr
14966	12 Pommel Cr
14967	52 Shields St
14968	1/143 Bradshaw St
14969	24 Butler St
14970	1 Daisy St
14971	48 Fitzgerald Rd
14972	21 Lyon St
14973	27 Miller St
14974	29 Nimmo St
14975	1/10 Schofield St
14976	35 Washington St
14977	9 Washington St
14978	32a Waverley St
14979	13 Darling St
14980	108 Argyle St
14981	42 Denys St
14982	16 Lynch Rd
14983	66 Queens Pde
14984	32 Elton Rd
14985	41 Trafalgar St
14986	259 Fitzroy St
14987	43 Gore St
14988	138 Napier St
14989	42 Jamieson St
14990	64 Princes St
14991	23 Waltham St
14992	36 Wellington St
14993	10/17 Gordon St
14994	1 Swallow La
14995	4 Kira Ct
14996	42 Sandon Cct
14997	9 Darius Av
14998	25 Gretana Cr
14999	24 Victoria Pde
15000	1 Monterey Bvd
15001	2 Hazeldine Rd
15002	37 Hortense St
15003	9 Summerhill Rd
15004	28 Brentwood Dr
15005	2/70 Leicester Av
15006	38 Margate Cr
15007	91 Orchard St
15008	1/8 Short St
15009	20 The Rise
15010	6/22 Tulloch Gr
15011	92 Glenroy Rd
15012	16 Heather Ct
15013	59 Isla Av
15014	2/62 Widford St
15015	5 Cam St
15016	178 Henry St
15017	1 Chester Cl
15018	7 Murray Ct
15019	14 Rudstone Bnd
15020	23 Wallace Dr
15021	117 East St
15022	20 Lockley St
15023	2/126 Middle St
15024	19 Tassell St
15025	196 Princes Hwy
15026	68/15 Beach Rd
15027	33 Grout St
15028	3/150 Barkers Rd
15029	8/9 Coppin Gr
15030	17 Fairview St
15031	49 Grove Rd
15032	9/31 Kinkora Rd
15033	14/36 Lisson Gr
15034	202/7 Riversdale Rd
15035	1g Robinson Rd
15036	2 Scott St
15037	6/15 Shakespeare Gr
15038	101/729 Burwood Rd
15039	22 Caroline St
15040	2 Fairmount Rd
15041	9A Kaikoura Av
15042	2/859 Toorak Rd
15043	14/270 Canterbury Rd
15044	7 Christine Ct
15045	2 Pett Ct
15046	1 View Ct
15047	79 Bamfield Rd
15048	40 Haig St
15049	23A Cloyne St
15050	3 The Crescent
15051	4 Whitmore Pl
15052	4 Banksia Cr
15053	151 Bellbridge Dr
15054	50 Canberra Av
15055	23 Cleveland Dr
15056	10 Dawe Ct
15057	23 Harkaway Av
15058	533 Sayers Rd
15059	22 Strang St
15060	8 Tallong Ct
15061	11 Wiltonvale Av
15062	1/3 Canterbury St
15063	1/17 Moorookyle Av
15064	2/17 Moorookyle Av
15065	8 Kingsley St
15066	29 Livingstone St
15067	6/40 Magnolia Rd
15068	1/12 Thoresby Gr
15069	6 Oakdene Pl
15070	2/3 Rotherwood Rd
15071	58 Tarella Dr
15072	610 Fullarton Rd
15073	9/80 Hobsons Rd
15074	53 Rankins Rd
15075	5 Annadale St
15076	3/234 Cotham Rd
15077	3/26 Edgevale Rd
15078	139 Eglinton St
15079	1/321 High St
15080	2 Linnaker Pl
15081	3/29 Mary St
15082	26 Valentine Av
15083	26 Vaughan Cr
15084	11 Arden Ct
15085	1/196 Kilby Rd
15086	7 Riverside Dr
15087	2 Eildon Dr
15088	9 Sandra St
15089	101 The Fairway
15090	69 Chirnside St
15091	4 Casey Dr
15092	16 Jacka St
15093	1/62 May St
15094	15 Melrose Av
15095	17 Pavey Ct
15096	7 Bosquet St
15097	1/16 Finlayson St
15098	8 Grace St
15099	14 Irving St
15100	6/36 Johnstone St
15101	32A Milton Pde
15102	18 Robinson St
15103	11/37 Wheatland Rd
15104	1B Glenbrook Av
15105	10 Nott St
15106	7 Nyora St
15107	1/2 Oravel Av
15108	51 Tooronga Rd
15109	6/59 Tooronga Rd
15110	2/6 Horizon Dr
15111	46 Magazine Wy
15112	11 Maireana St
15113	6 Woodruff Av
15114	34 Clee St
15115	406/422 Collins St
15116	56/449 St Kilda Rd
15117	95 Barries Rd
15118	1 Irving Rd
15119	31 Plover St
15120	19 Kingsford Av
15121	1 Tamar Dr
15122	2 Fairbank Pl
15123	10 Chicquita Cct
15124	2/68 Naples Rd
15125	70 Voltri St
15126	16 Bellini Wy
15127	62 Brinkhill Dr
15128	3 Pugh St
15129	67 McGregor St
15130	92 Neville St
15131	204 Page St
15132	2 Patterson St
15133	6 Brigden Ct
15134	4 Carlita Cl
15135	7 Eaglet Ct
15136	2/18 Farnham Cr
15137	6 Parklea Ct
15138	117 Roycroft Av
15139	52 Stockdale Wy
15140	21 Culwell Av
15141	47 Quarry Rd
15142	6 Walter St
15143	40 Adam Cr
15144	2/54 Kelvin Av
15145	4/435 Main Rd
15146	36 Aberfeldie St
15147	118 Athol St
15148	12/43 Buckley St
15149	506/701 Mt Alexander Rd
15150	26 Scotia St
15151	60 Wilson St
15152	2 Matilda Rd
15153	188 Cardigan Rd
15154	32 Churchill Dr
15155	4/186 Beach Rd
15156	1/6 Krone St
15157	1/577 High Street Rd
15158	3/593 High Street Rd
15159	21 Kingston St
15160	67 Larch Cr
15161	2/18 Leonie Av
15162	7 Milliara St
15163	1 Ophir Rd
15164	2/36 Swayfield Rd
15165	309 Waverley Rd
15166	2 Barclay Ct
15167	12 Brookland Ct
15168	2 Gregory Cr
15169	6 Trentbridge Rd
15170	101b Wanda St
15171	13 Churchill Cl
15172	8/9 Dunoon St
15173	3/53 Kangaroo Rd
15174	162 Murrumbeena Rd
15175	13/9 Murrumbeena Cr
15176	1/1 Nangana Rd
15177	30 Sweeney Dr
15178	3/53 Bunbury St
15179	5/45 Oxford St
15180	61 Nolan St
15181	3 Shaw St
15182	22 Melrose St
15183	106/2 Beavers Rd
15184	44 Bent St
15185	2/71 Junction Rd
15186	1A Thelma St
15187	3/13 Cartwright St
15188	4/4 Ethel St
15189	24 Vincent St
15190	1/43 Watt Av
15191	19 Westgate St
15192	31 Westgate St
15193	41 Clayton Rd
15194	3/1 Inga St
15195	5 Ellesmere St
15196	47 Washington Dr
15197	8/17 Arnott St
15198	301/437 North Rd
15199	31 Azalea Av
15200	22 Booth St
15201	2/88 Keith St
15202	401/228 The Avenue
15203	12 Daphne St
15204	41 Essex St
15205	1/6 Hazel Gr
15206	1/79 Park St
15207	307/15 Pascoe St
15208	8 Fuchsia Cr
15209	120/1 Graham St
15210	410 Graham St
15211	51 Lyons St
15212	202/2 Rouse St
15213	409/216 Rouse St
15214	22 Abeckett St
15215	201/8 Bangs St
15216	37 Charles St
15217	213/15 Clifton St
15218	16/10 Williams Rd
15219	129 Albert St
15220	4 Austin St
15221	10/4 Austral Av
15222	1 Bellarine St
15223	3A Carlisle St
15224	34 Grange St
15225	7 Larne Gr
15226	121 Murray Rd
15227	145 Murray Rd
15228	2/7 Oak St
15229	202 Raglan St
15230	8 Scotia St
15231	34 Showers St
15232	3/26 Tyler St
15233	42 Tyler St
15234	24b Tynan St
15235	49 Wallace St
15236	39 William St
15237	26A Young St
15238	109 McIlwraith St
15239	7 Allan St
15240	13 Crispe St
15241	1/91 Darebin Bvd
15242	5 Edgar St
15243	9 Frankston St
15244	3/48 Goulburn Av
15245	1/23 Lake St
15246	7 Lambassa Gr
15247	2/12 MacK St
15248	81 McMahon Rd
15249	2/33 Oconnor St
15250	2a Palm Av
15251	76 Powell St
15252	2/4 Pratt St
15253	3/19 Tambo Av
15254	7 Benson St
15255	27 Charlotte St
15256	22 Glass St
15257	5/202 Lennox St
15258	3A Waltham Pl
15259	2/27 Georges Rd
15260	8 Marwarra St
15261	6 Victoria St
15262	3 Wingate Av
15263	28 Adolphson Av
15264	1/42 Grandview Gr
15265	65 Greville Rd
15266	6/3 Lower Plenty Rd
15267	1/64 Lower Plenty Rd
15268	1/237 Rosanna Rd
15269	240 Dandelion Dr
15270	12 Simmonds Pl
15271	131 Bay Rd
15272	34 Brighton St
15273	205/18 Station St
15274	5 Tennyson St
15275	13 Drysdale Ct
15276	21 Catherine Rd
15277	43 Galway St
15278	26 Sussex St
15279	60 Station Rd
15280	17 Tennyson St
15281	76 Saltley St
15282	305/196 Albert Rd
15283	1211/50 Albert Rd
15284	7 Alexis Cl
15285	3 Axa Wy
15286	18 Grange Dr
15287	141 Hawkstowe Pde
15288	4 Kipping Ri
15289	104/2 Cromwell Rd
15290	78 Hope St
15291	4 Palfreyman St
15292	28/77 Park St
15293	3/7 Rockley Rd
15294	3/44 Walsh St
15295	7/215 Williams Rd
15296	801/151 City Rd
15297	512/22 Dorcas St
15298	83/88 Kavanagh St
15299	2605/63 Whiteman St
15300	3/7 Kernot St
15301	18 Keets Ct
15302	41 Moncur Av
15303	2/44 Avondale Av
15304	121B Denton Av
15305	14 Horham Ct
15306	2/12 Station Av
15307	10 Cintra Av
15308	2b Lambeth Pl
15309	1/19 Robe St
15310	24/62 Wellington St
15311	5 Columban Av
15312	42A Dublin Av
15313	2 Henshall Rd
15314	77 Hillsyde Pde
15315	68 Cornish St
15316	1 Heysen Dr
15317	2a Martin St
15318	2 McKay St
15319	32 Essex St
15320	7 Fairbairn Rd
15321	16 Lauren La
15322	8 Petina Wy
15323	53 Sanders Av
15324	21 Chester St
15325	5/19 Elm St
15326	16 Kirribilli Bvd
15327	10 Fireball Ct
15328	527 Kings Rd
15329	11 Pacific Pl
15330	3 Roper Ct
15331	5/8 Innisfallen Av
15332	53 Milne St
15333	25 Balmoral Av
15334	1/1 Gambier Av
15335	1/285 Thompsons Rd
15336	46 Lincoln Dr
15337	5 Pamela Ct
15338	167 Victoria Dr
15339	6/10 Dundas St
15340	150 Gooch St
15341	3 Gooch St
15342	53 Keon St
15343	1/125 Canterbury Rd
15344	4/13 Denham Pl
15345	1/36 Grange Rd
15346	3/24 Lascelles Av
15347	3/14 Martin Ct
15348	3 Myvore Ct
15349	19/740 Orrong Rd
15350	2/641 Toorak Rd
15351	3 Ronald Rd
15352	8/366 Melrose Dr
15353	1 Bahama Ct
15354	2/557 Canterbury Rd
15355	2/660 Canterbury Rd
15356	2/585 Burwood Hwy
15357	12/765 Boronia Rd
15358	6 Magnolia St
15359	29 Lynette Av
15360	44 Webb St
15361	9 Naughtin Ct
15362	2/32 Sellars St
15363	47 Neerim Ri
15364	22 Beldale Av
15365	7 Carbon Ct
15366	3 Lyall Dr
15367	91 Market Rd
15368	1/4 Pepino Ct
15369	2/6 Pitta Cl
15370	28 Tyrone St
15371	10 Wallara Rd
15372	12 Whitehall Cr
15373	6 Argyle St
15374	8/102 Cross St
15375	22 Hope St
15376	2/30 Dudley St
15377	285 Mickleham Rd
15378	87 Chancellor Dr
15379	16 Jacaranda Rd
15380	3 Garden St
15381	60 Hannan St
15382	4 Long St
15383	10 Mullins Ct
15384	8 Pearson St
15385	7/15 Wrexham Rd
15386	5 Amira Rd
15387	13 Eynesbury Vw
15388	31 Warruga Cr
15389	6 Oaktree Av
15390	8 MacAlister Bvd
15391	89 Ballarat St
15392	24 Goulburn St
15393	2b Stanger St
15394	5/29 Church St
15395	14/205 Gipps St
15396	2/6 Green St
15397	18A Hart St
15398	4 Oakwood Rd
15399	3 Merlow St
15400	4 Westgate Av
15401	38 Grange Rd
15402	30 Shiers St
15403	21 Harrington St
15404	2/10 McAlpine Ct
15405	1/20 Mulga St
15406	11 Gaskell Ct
15407	21 Binns St
15408	71a Clematis Av
15409	1/8 Conway Ct
15410	242 Mason St
15411	58 Sixth Av
15412	168 Forrest St
15413	4/379 Dandenong Rd
15414	504 Orrong Rd
15415	15 Rose St
15416	51 Dunlop Av
15417	7/60 Epsom Rd
15418	33 Fenton St
15419	26 Langs Rd
15420	11 Milton St
15421	54 The Parade
15422	4 Burbank St
15423	22 Duke St
15424	1/5 Duke St
15425	46 Warner Av
15426	1/60 Winton Rd
15427	47 Ashwood Dr
15428	2 Julie Ct
15429	1/18 May Park Av
15430	2/7 Murra Ct
15431	6 Hilda Mw
15432	56 Ardlie St
15433	44 Alexander St
15434	24 Doyle St
15435	152 Balwyn Rd
15436	17 Birdwood St
15437	52 Elliott Av
15438	14 Iramoo St
15439	31 Knutsford St
15440	3/103 Strabane Av
15441	1A Abassia St
15442	1/37 Aylmer St
15443	3 Chelmsford St
15444	25 Cumberland Av
15445	7 Lemon Rd
15446	8 Mary St
15447	66 Ursa St
15448	1/33 Begonia Av
15449	1/20 Church St
15450	95 Orange Gr
15451	12 Baker Rd
15452	7 Lyrebird Ct
15453	19 Cloris Av
15454	21 Wattle Av
15455	50 McNicol Rd
15456	14 Beths St
15457	29 Mavho St
15458	12 Pleasance St
15459	448 Chesterville Rd
15460	24 Hill St
15461	14 John St
15462	5D MacKie Rd
15463	26 May St
15464	52 Paloma St
15465	17a Thana St
15466	2/71 Tudor St
15467	14 York St
15468	59 Bemersyde Dr
15469	6/56 Red Bluff St
15470	75 Canterbury Rd
15471	32 Pope Rd
15472	12 Stanley Gr
15473	6 Conrad Ct
15474	1 Diana Dr
15475	4 Barker St
15476	2/1 Darook St
15477	105 Kanooka Rd
15478	4/41 Stewart St
15479	1A Campbell Rd
15480	2/14 Brickwood St
15481	5A Hall St
15482	684 Hampton St
15483	2/58 North Rd
15484	8 Wellington St
15485	17 Florence St
15486	14 Glencairn Av
15487	5A Hornby St
15488	9 Margaret St
15489	35 Studley Rd
15490	3/11 Martell St
15491	12 Ophir St
15492	73 Waranga Cr
15493	7 Stenhouse Av
15494	6/116 Albert St
15495	176 Barkly St
15496	73 Mitchell St
15497	135 Victoria St
15498	31 Wilkinson St
15499	17 Lanark St
15500	18 Lord St
15501	5/456 Albion St
15502	59 Daly St
15503	1/524 Moreland Rd
15504	7/19 Waxman Pde
15505	17 Estelle St
15506	50 Cameron Pde
15507	10 Merryn Cl
15508	48 Zara Cl
15509	2/50 Gibdon St
15510	18 Wilkins Cr
15511	7 Carmody St
15512	14 Holbeach St
15513	30 Newhaven Rd
15514	11 Tarwarri Pl
15515	18 Worthing Av
15516	8/595 Burke Rd
15517	555 Camberwell Rd
15518	1065 Toorak Rd
15519	19A Warburton Rd
15520	28 Allenby Rd
15521	17 Hassett Av
15522	903 Rathdowne St
15523	275A Koornang Rd
15524	14 Morgan St
15525	18 Yendon Rd
15526	2 Brunton Av
15527	23a True Av
15528	5 Atkins Ct
15529	11 Goshawk Ct
15530	2/24 Hawthorn Av
15531	3/468 Kooyong Rd
15532	2/203 North Rd
15533	38 Jacana St
15534	23 Alden Ct
15535	101 Benkel Av
15536	88 Bernard St
15537	2/18 Gillman St
15538	28 Regent Pde
15539	2A Walker Gr
15540	20/310 Warrigal Rd
15541	2/67 Carinish Rd
15542	22 Evelyn St
15543	25 Panorama St
15544	20 Botanic Dr
15545	17 Reillys Wy
15546	13/23 Baxter St
15547	28 Bruce St
15548	6 Gladstone St
15549	18 Loch St
15550	105A Murray St
15551	82 Ross St
15552	3/16 Lorensen Av
15553	15 Shorts Rd
15554	82 Bridgewater Rd
15555	25 Jirrahlinga Tce
15556	35 Serenity Wy
15557	2a Armoy Cl
15558	5 Greenview Ct
15559	14 Alfrick Rd
15560	55 Binbrook Dr
15561	6 Diana St
15562	3 Silvergrass Ct
15563	10 Malcolm Rd
15564	2/36 Mulawa St
15565	16 Palmer Av
15566	17 The Dell
15567	58 Herbert St
15568	11 Griffiths Ct
15569	1 Neimur Av
15570	11 Kimber Ct
15571	13 Lobelia Ct
15572	109A Ayr St
15573	20 Eildon St
15574	3 Hampshire Rd
15575	1/5 Harrow Ct
15576	6 Harvest Ct
15577	36 Queens Av
15578	30 Barton St
15579	6 Calvin Cr
15580	25 Canopus Dr
15581	2/1099 Doncaster Rd
15582	23 Lambert Pl
15583	12 Silvana Ct
15584	5 Thea Gr
15585	24 Florence Av
15586	124 Paperbark St
15587	10 Silverdale Rd
15588	109 Simpson St
15589	7 Webb La
15590	1 Baxter St
15591	12/539 Glen Huntly Rd
15592	9/10 Parkside St
15593	12 Coolabah Dr
15594	30 Cromwell St
15595	11 Hartland Wy
15596	25 Leane Dr
15597	2/1232 Main Rd
15598	8 The Eyrie
15599	66 Valonia Dr
15600	3/17 Dickens St
15601	1/173 Glen Huntly Rd
15602	2/16 Lindsay Av
15603	16 Poets Gr
15604	3/11 Scott St
15605	16/30 Shelley St
15606	22C Tennyson St
15607	13 Vautier St
15608	62 Davisson St
15609	3 Dryandra Av
15610	3 Eclipse Av
15611	10 Efficient St
15612	23 Longwood Dr
15613	2/24 Redding Ri
15614	16 Tatlow Dr
15615	1/18 Balmoral St
15616	1/96 Cooper St
15617	16 Glass St
15618	2/31 Leslie Rd
15619	37 McPhail St
15620	11 Waverley St
15621	2/9 Grace St
15622	3/26 Renown St
15623	3/1 Royal Av
15624	2/105 Perry St
15625	1/22 Rathmines St
15626	28 Princess St
15627	7/14 Stanford Cl
15628	6 Vervale Av
15629	50 Carlisle Rd
15630	68 Loretto Av
15631	15 Argyle St
15632	356 Fitzroy St
15633	10/156 Rose St
15634	41 Miller St
15635	35/86 Queens Pde
15636	371 Rae St
15637	387 Barkly St
15638	9/3 Gordon St
15639	18/55 Moreland St
15640	5/232 Nicholson St
15641	36 Southampton St
15642	47 Glebe St
15643	31 Norma Rd
15644	9 Jolly St
15645	3 MacRosty Ct
15646	60 Hamilton St
15647	109 Howey St
15648	8 Aylesbury Cr
15649	305 Carrick Dr
15650	328 Carrick Dr
15651	5 Clarke Dr
15652	1/21 Wattle Av
15653	9 Albemarle Ct
15654	1/243 Burke Rd
15655	18 Ellis Rd
15656	65 Gardiner Pde
15657	3/1614 High St
15658	1 Maitland St
15659	1/26 Myrniong St
15660	3 Ranelagh Ct
15661	53 Campbell St
15662	19 Crown St
15663	24 Florence St
15664	2 Grevillia Ct
15665	57 Hinkler Rd
15666	7 Kinnoull Gr
15667	1/28 Leicester Av
15668	10 Lennox Av
15669	39b Summit Cr
15670	10/18 Tulloch Gr
15671	4 Turner Ct
15672	20 Walter St
15673	80 Gowrie St
15674	3/43 Grandview St
15675	18 Ogden St
15676	44 Paget Av
15677	200 West St
15678	82 Gowanbrae Dr
15679	44 Albion Cr
15680	50 Killarney Rdg
15681	4/31 Paterson Cr
15682	17 Arkley Dr
15683	51 Firth Wy
15684	19 Oxford St
15685	11 Walter St
15686	11 Turanga Pl
15687	29 Bridge St
15688	12/45 Grenville St
15689	10/78 Holyrood St
15690	1 McCarthy St
15691	87 Mills St
15692	2/5 Walker Av
15693	7 Wave St
15694	5/8 Brook St
15695	2/5 Denham St
15696	3 Johnson St
15697	49 Lisson Gr
15698	41/168 Power St
15699	14/181 Power St
15700	8/8 Wallen Rd
15701	536 Barkers Rd
15702	11 Condor St
15703	201/40 Harold St
15704	708/32 Lilydale Gr
15705	10 Mowbray St
15706	103 Pleasant Rd
15707	24 Genine Av
15708	162 Bedford Rd
15709	8 Madigan Ct
15710	3/5 Austral Ct
15711	5 Cleve Gr
15712	57 Quinn St
15713	1/5 Glover St
15714	42 Haig St
15715	3/26 Lawson Pde
15716	142 Porter Rd
15717	29 Skeggs Cr
15718	10 Wordsworth Av
15719	14 Avoca St
15720	6 Muir St
15721	1/30 Tibrockney St
15722	3/46 Tibrockney St
15723	22 Hillcrest Dr
15724	2 Bowden St
15725	27 Cameron Dr
15726	95 Dowling Av
15727	23 Beauford St
15728	50 Ross St
15729	1/22 Clark Rd
15730	122B Green St
15731	3/45 Locksley Rd
15732	27 Wallis Av
15733	12 Wilfred Rd
15734	7 Pulsar Pl
15735	3 Serica Ct
15736	7 Byron Av
15737	6 Mark St
15738	68 Nyah St
15739	7 Collinson St
15740	10 Albermarle St
15741	18 Altona St
15742	105/18 Bent St
15743	17/16 Mawbey St
15744	24 McConnell St
15745	54 McConnell St
15746	7/11 Smith St
15747	71 Edgevale Rd
15748	37 Fernhurst Gr
15749	871 Glenferrie Rd
15750	8 Heather Gr
15751	2/65 Parkhill Rd
15752	21 Scott St
15753	86 Kilby Rd
15754	6 Dunrossil Dr
15755	40 Kingdom Av
15756	26 Stymie St
15757	62A Williamstown Rd
15758	7 Monaro Cl
15759	11 Bruce St
15760	34 Cyprus St
15761	1/4 William St
15762	6/30 Warrenwood Pl
15763	14 Glenauburn Rd
15764	3/4 Skye St
15765	6 Mandrel St
15766	46b Suffolk St
15767	4a Milton Pde
15768	1 Wilks Av
15769	3 Ash Gr
15770	42 Magazine Wy
15771	6/82 Raleigh Rd
15772	20A Anne St
15773	8 Lees St
15774	1/89 Wheatley Rd
15775	19/300 King St
15776	20/17 Queens Rd
15777	503/1 Roy St
15778	2 Kym Pl
15779	24 Brennan St
15780	18 Arjun Av
15781	1/32 Albenca St
15782	169 Balcombe Rd
15783	5/94 Beach Rd
15784	10/86 Collins St
15785	1/29 Milan St
15786	12/35 Plummer Rd
15787	1/107 Warrigal Rd
15788	3 Flowerdale Ct
15789	9 Powlett St
15790	78 Erskine St
15791	45 Nimmo St
15792	36 Peugeot Prst
15793	15 Randell Ct
15794	16 Burnett St
15795	8/12 Irvine St
15796	10 Norman St
15797	5 Tennyson St
15798	21 Kingsley Cr
15799	41 Windsor Cr
15800	36 Aberfeldie St
15801	5/22 Ardmillan Rd
15802	2 Lorne St
15803	7/110 Maribyrnong Rd
15804	53 Pattison St
15805	55 Pattison St
15806	6 Bataba St
15807	138 Rowans Rd
15808	95 Cardigan Rd
15809	7 Cowley Ct
15810	2 Sharon Ct
15811	41a Bradshaw St
15812	5 Epsom Rd
15813	5 Hanlon Cl
15814	6/9 McDonald St
15815	23b Ormond St
15816	76B Warren Rd
15817	2/64 White St
15818	23 Baily St
15819	40 Bennett Av
15820	3/18 Biscayne Dr
15821	25 Carrol Gr
15822	57 Cratloe Rd
15823	18 Malcolm Ct
15824	27 Miller Cr
15825	85 Waimarie Dr
15826	1/43 Windsor Av
15827	10 Adela Ct
15828	2 Emily Ct
15829	13 Excelsior Cct
15830	13 Merrill St
15831	18 Vincent St
15832	3/30 Ardyne St
15833	21 Erindale St
15834	3/17 Gerald St
15835	12 Lydson St
15836	39 Mirls St
15837	19 Nolan St
15838	27 The Avenue
15839	1/12 Alamein St
15840	18 Arnold St
15841	60 Ellendale Rd
15842	6/44 French St
15843	8 Baillie St
15844	1/20 Bedford St
15845	3 Bickford La
15846	141 Howard St
15847	17/198 Peel St
15848	19/700 Queensberry St
15849	10 Balgonie Pl
15850	4 Barry St
15851	19 Emmaline St
15852	205 Mitchell St
15853	1/136 St Georges Rd
15854	210/231 St Georges Rd
15855	31B Union St
15856	1/3 Saniky St
15857	7A Alern Ct
15858	1/7 Lilian St
15859	1/7 Lilian St
15860	11 Plymouth Ct
15861	66 Springvale Rd
15862	6 West St
15863	74 Devereaux St
15864	45 New Rd
15865	79 New Rd
15866	117A Vincent St
15867	1/17 Claudel St
15868	36 Bossington St
15869	8 Salem Av
15870	5/50 Glen Orme Av
15871	13/37 Murray Rd
15872	46 Davey St
15873	22 Keith St
15874	58 Keith St
15875	16 Degraves St
15876	7/517 Royal Pde
15877	603/228 The Avenue
15878	54 Prospect St
15879	1/8 Quick St
15880	21 Stennis St
15881	10 The Parkway
15882	6 Beachview Pde
15883	3 Treeleaf Av
15884	89 Tristania Dr
15885	117 Liardet St
15886	280 Nott St
15887	380 Ross St
15888	58 Station St
15889	4 Anchor Pl
15890	107A Charles St
15891	409/10 Hillingdon Pl
15892	104/27 Macquarie St
15893	31 Molesworth St
15894	10 Moss St
